test	num_na	corr_pearson	corr_spearman	sim	rep	rd	mode
SLR_effects	0	0.8155839563452234	0.6817480545644716	sim9	rep3	rd3	nopos
EDGER_effects	0	0.8631308408247711	0.6819559757507208	sim9	rep3	rd3	nopos
LIMMA_effects	0	0.8634154953800272	0.6819675094580966	sim9	rep3	rd3	nopos
DIMSUM_effects	0	0.675036251830268	0.6160628789731889	sim9	rep3	rd3	nopos
ENRICH2_effects	0	0.7939099348788892	0.6839528397404026	sim1	rep1	rd1	pos
ROSACE_effects	0	0.8327377065451799	0.6887546383762452	sim1	rep1	rd1	pos
ROSACENP_effects	0	0.6707072890461063	0.6545575123829601	sim1	rep1	rd1	pos
SLR_effects	0	0.7939099348788892	0.6839528397404026	sim1	rep1	rd1	pos
DIMSUM_effects	5	0.7910140789202396	0.6839905721814968	sim1	rep1	rd1	pos
ENRICH2_effects	0	0.7968279418051403	0.7050807195646949	sim10	rep1	rd1	pos
ROSACE_effects	0	0.834425767361797	0.7105739531486184	sim10	rep1	rd1	pos
ROSACENP_effects	0	0.6749716229022293	0.6722937270050823	sim10	rep1	rd1	pos
SLR_effects	0	0.7968279418051403	0.7050807195646949	sim10	rep1	rd1	pos
DIMSUM_effects	19	0.7979032018594039	0.7054188394031042	sim10	rep1	rd1	pos
ENRICH2_effects	0	0.7789574864328203	0.6609369780780043	sim2	rep1	rd1	pos
ROSACE_effects	0	0.8205903694748714	0.6662304592158511	sim2	rep1	rd1	pos
ROSACENP_effects	0	0.6656635296917726	0.6372789082235958	sim2	rep1	rd1	pos
SLR_effects	0	0.7789574864328203	0.6609369780780043	sim2	rep1	rd1	pos
DIMSUM_effects	2	0.7753015444927243	0.6609053382669134	sim2	rep1	rd1	pos
ENRICH2_effects	0	0.7870749565535728	0.675830839455095	sim3	rep1	rd1	pos
ROSACE_effects	1	0.8278232588391387	0.6812907761316825	sim3	rep1	rd1	pos
ROSACENP_effects	1	0.6652934784816169	0.6478472427702615	sim3	rep1	rd1	pos
SLR_effects	1	0.7870936825064977	0.6758518612787453	sim3	rep1	rd1	pos
DIMSUM_effects	5	0.784006511489971	0.675872490821615	sim3	rep1	rd1	pos
ENRICH2_effects	0	0.7831485139378909	0.6685718286249595	sim4	rep1	rd1	pos
ROSACE_effects	2	0.8245956767156404	0.6741161922080497	sim4	rep1	rd1	pos
ROSACENP_effects	2	0.6629418642663001	0.6425071405717357	sim4	rep1	rd1	pos
SLR_effects	2	0.7832038930674919	0.6686157398921053	sim4	rep1	rd1	pos
DIMSUM_effects	9	0.7816560893516549	0.6686860979169998	sim4	rep1	rd1	pos
ENRICH2_effects	0	0.7755375410846791	0.6459306249627533	sim5	rep1	rd1	pos
ROSACE_effects	0	0.8178459261722082	0.6507643758881752	sim5	rep1	rd1	pos
ROSACENP_effects	0	0.6305853994577117	0.6141387100880494	sim5	rep1	rd1	pos
SLR_effects	0	0.7755375410846791	0.6459306249627533	sim5	rep1	rd1	pos
DIMSUM_effects	4	0.7727531419054557	0.645951516285746	sim5	rep1	rd1	pos
ENRICH2_effects	0	0.7859683664947882	0.6566375196539483	sim6	rep1	rd1	pos
ROSACE_effects	0	0.8276609461199766	0.661333539993832	sim6	rep1	rd1	pos
ROSACENP_effects	0	0.6709847014817417	0.63494704638186	sim6	rep1	rd1	pos
SLR_effects	0	0.7859683664947882	0.6566375196539483	sim6	rep1	rd1	pos
DIMSUM_effects	7	0.7843013213606214	0.6567249457981243	sim6	rep1	rd1	pos
ENRICH2_effects	0	0.7902833420134859	0.6893562225355006	sim7	rep1	rd1	pos
ROSACE_effects	0	0.8298252646901899	0.6948431218832349	sim7	rep1	rd1	pos
ROSACENP_effects	0	0.6932905245212408	0.6685090348662976	sim7	rep1	rd1	pos
SLR_effects	0	0.7902833420134859	0.6893562225355006	sim7	rep1	rd1	pos
DIMSUM_effects	9	0.7883777407702885	0.6894841806416118	sim7	rep1	rd1	pos
ENRICH2_effects	0	0.7867370017770032	0.6743083880624604	sim8	rep1	rd1	pos
ROSACE_effects	0	0.8271299082053069	0.6792835013761382	sim8	rep1	rd1	pos
ROSACENP_effects	0	0.6698187651243244	0.6496389094316125	sim8	rep1	rd1	pos
SLR_effects	0	0.7867370017770032	0.6743083880659048	sim8	rep1	rd1	pos
DIMSUM_effects	8	0.7847842271644052	0.6744278071238003	sim8	rep1	rd1	pos
ENRICH2_effects	0	0.7934443774635312	0.6814469279253725	sim9	rep1	rd1	pos
ROSACE_effects	1	0.8341098231125037	0.686048145557922	sim9	rep1	rd1	pos
ROSACENP_effects	1	0.6873516318422049	0.6593600331075339	sim9	rep1	rd1	pos
SLR_effects	1	0.7934678622383153	0.6814686213344673	sim9	rep1	rd1	pos
DIMSUM_effects	5	0.7909127675694796	0.6815000403971804	sim9	rep1	rd1	pos
ENRICH2_effects	0	0.7427235172802799	0.667870137324385	sim1	rep1	rd3	pos
ROSACE_effects	0	0.779894686037292	0.6864375206780261	sim1	rep1	rd3	pos
ROSACENP_effects	0	0.7458744720866279	0.6781601016086786	sim1	rep1	rd3	pos
SLR_effects	0	0.6425817546457002	0.6731019677904049	sim1	rep1	rd3	pos
EDGER_effects	0	0.6892918176351684	0.6728481194929841	sim1	rep1	rd3	pos
LIMMA_effects	0	0.7158109743640159	0.6701521570857553	sim1	rep1	rd3	pos
DIMSUM_effects	0	0.48095284353960766	0.48180521552602673	sim1	rep1	rd3	pos
ENRICH2_effects	0	0.7508276842293534	0.6889246150380167	sim10	rep1	rd3	pos
ROSACE_effects	0	0.7882833193312393	0.7087375041557917	sim10	rep1	rd3	pos
ROSACENP_effects	0	0.7557580605206649	0.6994822427563807	sim10	rep1	rd3	pos
SLR_effects	0	0.653296303668513	0.6943296426491066	sim10	rep1	rd3	pos
EDGER_effects	0	0.69791215957868	0.6940489469687049	sim10	rep1	rd3	pos
LIMMA_effects	0	0.723504936408757	0.6922666506693602	sim10	rep1	rd3	pos
DIMSUM_effects	0	0.4810729781116886	0.4859302393285024	sim10	rep1	rd3	pos
ENRICH2_effects	0	0.7355047285428975	0.647673768981033	sim2	rep1	rd3	pos
ROSACE_effects	0	0.7656786959500121	0.6648881150986453	sim2	rep1	rd3	pos
ROSACENP_effects	0	0.7327386157948217	0.6559655060902795	sim2	rep1	rd3	pos
SLR_effects	0	0.624509368323959	0.6515920436095892	sim2	rep1	rd3	pos
EDGER_effects	0	0.6727477907330484	0.6517369733142412	sim2	rep1	rd3	pos
LIMMA_effects	0	0.7089467812330819	0.6494337526548987	sim2	rep1	rd3	pos
DIMSUM_effects	0	0.4652970198510425	0.46562015789471417	sim2	rep1	rd3	pos
ENRICH2_effects	0	0.7358056275973119	0.6616298774031685	sim3	rep1	rd3	pos
ROSACE_effects	0	0.7672019935279454	0.6795877623484955	sim3	rep1	rd3	pos
ROSACENP_effects	0	0.7344131548242884	0.6707860600285308	sim3	rep1	rd3	pos
SLR_effects	0	0.6304697398296993	0.6662015866835316	sim3	rep1	rd3	pos
EDGER_effects	0	0.6776831085519289	0.666128892052778	sim3	rep1	rd3	pos
LIMMA_effects	0	0.7099587698418774	0.6632812476357873	sim3	rep1	rd3	pos
DIMSUM_effects	0	0.46767666593523366	0.4666086375017509	sim3	rep1	rd3	pos
ENRICH2_effects	0	0.7386260862396206	0.6554937960784455	sim4	rep1	rd3	pos
ROSACE_effects	0	0.768517223378466	0.6721760547574839	sim4	rep1	rd3	pos
ROSACENP_effects	0	0.7358602952654278	0.6639822341865889	sim4	rep1	rd3	pos
SLR_effects	0	0.6311060862128314	0.6594133108079578	sim4	rep1	rd3	pos
EDGER_effects	0	0.67994876592809	0.6593705116972003	sim4	rep1	rd3	pos
LIMMA_effects	0	0.707960701424103	0.6568942418031117	sim4	rep1	rd3	pos
DIMSUM_effects	0	0.4665570064476693	0.467771733436992	sim4	rep1	rd3	pos
ENRICH2_effects	0	0.7186192869373065	0.62979607333732	sim5	rep1	rd3	pos
ROSACE_effects	0	0.7545013039100913	0.6490566436770534	sim5	rep1	rd3	pos
ROSACENP_effects	0	0.719847691807623	0.6394398979967504	sim5	rep1	rd3	pos
SLR_effects	0	0.6086677267176694	0.6355311857982329	sim5	rep1	rd3	pos
EDGER_effects	0	0.6587286029662628	0.6353541872420537	sim5	rep1	rd3	pos
LIMMA_effects	0	0.6879514163893347	0.6319280533850258	sim5	rep1	rd3	pos
DIMSUM_effects	0	0.4484156781396874	0.4467857658823253	sim5	rep1	rd3	pos
ENRICH2_effects	0	0.7332435892382873	0.6410622621125108	sim6	rep1	rd3	pos
ROSACE_effects	0	0.7637431842168608	0.6595378870761248	sim6	rep1	rd3	pos
ROSACENP_effects	0	0.7283314582593324	0.649832157539593	sim6	rep1	rd3	pos
SLR_effects	0	0.6224076803707229	0.6456788597743338	sim6	rep1	rd3	pos
EDGER_effects	0	0.6713460281385257	0.6454049387968627	sim6	rep1	rd3	pos
LIMMA_effects	0	0.7020680748428547	0.6431872582796784	sim6	rep1	rd3	pos
DIMSUM_effects	0	0.4461205494215847	0.4442492222111056	sim6	rep1	rd3	pos
ENRICH2_effects	0	0.7461505443817386	0.6750544950580368	sim7	rep1	rd3	pos
ROSACE_effects	0	0.7822227904683423	0.6936136604174177	sim7	rep1	rd3	pos
ROSACENP_effects	0	0.7476074000713442	0.685112157359797	sim7	rep1	rd3	pos
SLR_effects	0	0.6455568056922151	0.6806487492646076	sim7	rep1	rd3	pos
EDGER_effects	0	0.6938648332454402	0.6801249878980647	sim7	rep1	rd3	pos
LIMMA_effects	0	0.7196607868290519	0.6778265379172257	sim7	rep1	rd3	pos
DIMSUM_effects	0	0.47532003485960606	0.4749790429042691	sim7	rep1	rd3	pos
ENRICH2_effects	0	0.7387807738704585	0.658493800638021	sim8	rep1	rd3	pos
ROSACE_effects	0	0.773644158870469	0.6773442906791454	sim8	rep1	rd3	pos
ROSACENP_effects	0	0.7393036149163116	0.6682840761712422	sim8	rep1	rd3	pos
SLR_effects	0	0.6337029180383106	0.6637109674957589	sim8	rep1	rd3	pos
EDGER_effects	0	0.6840812984688605	0.663792787187461	sim8	rep1	rd3	pos
LIMMA_effects	0	0.7121361451973647	0.6606000439812436	sim8	rep1	rd3	pos
DIMSUM_effects	1	0.4647780354830499	0.4634742811948606	sim8	rep1	rd3	pos
ENRICH2_effects	0	0.739577905016534	0.6659170302863502	sim9	rep1	rd3	pos
ROSACE_effects	0	0.7707041875552871	0.683804168547268	sim9	rep1	rd3	pos
ROSACENP_effects	0	0.7396247478315888	0.6748085268644134	sim9	rep1	rd3	pos
SLR_effects	0	0.6356231936742786	0.6703423990553502	sim9	rep1	rd3	pos
EDGER_effects	0	0.6825684846381967	0.6704946881460013	sim9	rep1	rd3	pos
LIMMA_effects	0	0.7103648855076726	0.6677556469624937	sim9	rep1	rd3	pos
DIMSUM_effects	0	0.4726303216913298	0.4732519508554869	sim9	rep1	rd3	pos
ENRICH2_effects	0	0.9145895932676732	0.6915030691732741	sim1	rep3	rd1	pos
ROSACE_effects	0	0.9510834959880902	0.6915471972125484	sim1	rep3	rd1	pos
ROSACENP_effects	0	0.9193026224311815	0.6915619225398162	sim1	rep3	rd1	pos
SLR_effects	0	0.9109495723987934	0.6914807068554788	sim1	rep3	rd1	pos
EDGER_effects	0	0.9153761453594238	0.6915344373227738	sim1	rep3	rd1	pos
LIMMA_effects	0	0.9109758359433444	0.6914801124289962	sim1	rep3	rd1	pos
DIMSUM_effects	0	0.9120236442529632	0.691491242027339	sim1	rep3	rd1	pos
ENRICH2_effects	0	0.9181559682826116	0.7141548654775446	sim10	rep3	rd1	pos
ROSACE_effects	0	0.9534755868131164	0.7142177801535182	sim10	rep3	rd1	pos
ROSACENP_effects	0	0.922718001794348	0.7142545726153138	sim10	rep3	rd1	pos
SLR_effects	0	0.9146143680299988	0.7141321906765715	sim10	rep3	rd1	pos
EDGER_effects	0	0.9180999960596627	0.7141345135750421	sim10	rep3	rd1	pos
LIMMA_effects	0	0.9146170423664064	0.7141344084658264	sim10	rep3	rd1	pos
DIMSUM_effects	0	0.9141029317529232	0.7140462935561773	sim10	rep3	rd1	pos
ENRICH2_effects	0	0.911681108589624	0.6692296314222363	sim2	rep3	rd1	pos
ROSACE_effects	0	0.9498342448915676	0.669260076613351	sim2	rep3	rd1	pos
ROSACENP_effects	0	0.9164583503888082	0.6692974616781587	sim2	rep3	rd1	pos
SLR_effects	0	0.9084672498211828	0.6692092275382197	sim2	rep3	rd1	pos
EDGER_effects	0	0.912392492814219	0.6692716226214801	sim2	rep3	rd1	pos
LIMMA_effects	0	0.908513587902826	0.6692100066151244	sim2	rep3	rd1	pos
DIMSUM_effects	0	0.9090024770817928	0.6692150017576969	sim2	rep3	rd1	pos
ENRICH2_effects	0	0.914263350386463	0.6841914417624564	sim3	rep3	rd1	pos
ROSACE_effects	0	0.9514307063195692	0.6842088404088372	sim3	rep3	rd1	pos
ROSACENP_effects	0	0.9193339593682416	0.684234636683925	sim3	rep3	rd1	pos
SLR_effects	0	0.9115056951422664	0.6841758441680842	sim3	rep3	rd1	pos
EDGER_effects	0	0.9149511429133332	0.6842191324464877	sim3	rep3	rd1	pos
LIMMA_effects	0	0.9115248175267414	0.6841792295540128	sim3	rep3	rd1	pos
DIMSUM_effects	0	0.9111679158164048	0.6841711782316521	sim3	rep3	rd1	pos
ENRICH2_effects	0	0.9143912894107212	0.6769392940780272	sim4	rep3	rd1	pos
ROSACE_effects	0	0.9516340531518546	0.6769960149767167	sim4	rep3	rd1	pos
ROSACENP_effects	0	0.9191853646641956	0.6769929534036601	sim4	rep3	rd1	pos
SLR_effects	0	0.91146621652822	0.6769227293844259	sim4	rep3	rd1	pos
EDGER_effects	0	0.9149210483021328	0.6769439858444171	sim4	rep3	rd1	pos
LIMMA_effects	0	0.9114933386278804	0.6769225797273658	sim4	rep3	rd1	pos
DIMSUM_effects	0	0.9113515631122816	0.6768750108069154	sim4	rep3	rd1	pos
ENRICH2_effects	0	0.9087661588494674	0.6534912660709307	sim5	rep3	rd1	pos
ROSACE_effects	0	0.94812655791745	0.6535122073053425	sim5	rep3	rd1	pos
ROSACENP_effects	0	0.9137920830749108	0.6535319487715138	sim5	rep3	rd1	pos
SLR_effects	0	0.9057568000250008	0.6534756156269813	sim5	rep3	rd1	pos
EDGER_effects	0	0.9100668508136294	0.6535348647366677	sim5	rep3	rd1	pos
LIMMA_effects	0	0.9057464461097215	0.6534753647979218	sim5	rep3	rd1	pos
DIMSUM_effects	0	0.9062275242485446	0.6535152303609093	sim5	rep3	rd1	pos
ENRICH2_effects	0	0.9108599397245088	0.6641229017178447	sim6	rep3	rd1	pos
ROSACE_effects	0	0.9493507039243364	0.6641144554808742	sim6	rep3	rd1	pos
ROSACENP_effects	0	0.9157724258074252	0.6641573954904676	sim6	rep3	rd1	pos
SLR_effects	0	0.9075219148949456	0.6641113506381324	sim6	rep3	rd1	pos
EDGER_effects	0	0.9118310604365968	0.6641375223220743	sim6	rep3	rd1	pos
LIMMA_effects	0	0.907569361285666	0.6641108047529065	sim6	rep3	rd1	pos
DIMSUM_effects	0	0.9075450951322354	0.6641106926910708	sim6	rep3	rd1	pos
ENRICH2_effects	0	0.9163076645001552	0.6984544457671849	sim7	rep3	rd1	pos
ROSACE_effects	0	0.9525107729147596	0.6985430604892842	sim7	rep3	rd1	pos
ROSACENP_effects	0	0.9209377012389924	0.6985431903723409	sim7	rep3	rd1	pos
SLR_effects	0	0.9127432681591492	0.6984323244079934	sim7	rep3	rd1	pos
EDGER_effects	0	0.9164394221011212	0.6984675428059463	sim7	rep3	rd1	pos
LIMMA_effects	0	0.9127738973482252	0.6984334517151634	sim7	rep3	rd1	pos
DIMSUM_effects	0	0.9118448419389056	0.6983629167854977	sim7	rep3	rd1	pos
ENRICH2_effects	0	0.914543630839378	0.681893865552622	sim8	rep3	rd1	pos
ROSACE_effects	0	0.9520178083616628	0.681907826292417	sim8	rep3	rd1	pos
ROSACENP_effects	0	0.9195548052152048	0.6819419949300897	sim8	rep3	rd1	pos
SLR_effects	0	0.9113623285981493	0.6818764549280598	sim8	rep3	rd1	pos
EDGER_effects	0	0.9154340693196956	0.6819348400281616	sim8	rep3	rd1	pos
LIMMA_effects	0	0.911383366493903	0.6818756198614893	sim8	rep3	rd1	pos
DIMSUM_effects	0	0.9113630472561728	0.6818862390103377	sim8	rep3	rd1	pos
ENRICH2_effects	0	0.9137823499146736	0.6889416919186125	sim9	rep3	rd1	pos
ROSACE_effects	0	0.9509356855068408	0.6890514277362715	sim9	rep3	rd1	pos
ROSACENP_effects	0	0.9181406854113566	0.6889857150078734	sim9	rep3	rd1	pos
SLR_effects	0	0.9101318031467324	0.688925385004373	sim9	rep3	rd1	pos
EDGER_effects	0	0.9143988836686644	0.6889762728277238	sim9	rep3	rd1	pos
LIMMA_effects	0	0.9101214177435648	0.6889281630548122	sim9	rep3	rd1	pos
DIMSUM_effects	0	0.91128834046194	0.6888936277004333	sim9	rep3	rd1	pos
ENRICH2_effects	0	0.8745644593532967	0.6894845269989393	sim1	rep3	rd3	pos
ROSACE_effects	0	0.918607554044216	0.6909055452086259	sim1	rep3	rd3	pos
ROSACENP_effects	0	0.8739064522344757	0.6906479030510839	sim1	rep3	rd3	pos
SLR_effects	0	0.8200259460152464	0.6904549843480096	sim1	rep3	rd3	pos
EDGER_effects	0	0.8627824123086847	0.6903716758147118	sim1	rep3	rd3	pos
LIMMA_effects	0	0.8623826739642435	0.6904271189976715	sim1	rep3	rd3	pos
DIMSUM_effects	0	0.6742184171524064	0.6199238176881128	sim1	rep3	rd3	pos
ENRICH2_effects	0	0.8851066976700331	0.7123830969594224	sim10	rep3	rd3	pos
ROSACE_effects	0	0.9256238568138138	0.713741088403225	sim10	rep3	rd3	pos
ROSACENP_effects	0	0.8836797542616669	0.7133826126250468	sim10	rep3	rd3	pos
SLR_effects	0	0.8337012991008621	0.7131438035655199	sim10	rep3	rd3	pos
EDGER_effects	0	0.87441048769409	0.7132716544129347	sim10	rep3	rd3	pos
LIMMA_effects	0	0.8736098515002716	0.7132588899216589	sim10	rep3	rd3	pos
DIMSUM_effects	0	0.6849438341686785	0.6401504235465822	sim10	rep3	rd3	pos
ENRICH2_effects	0	0.8680090369282544	0.6679412304094459	sim2	rep3	rd3	pos
ROSACE_effects	0	0.9146908741149642	0.6689003666330605	sim2	rep3	rd3	pos
ROSACENP_effects	0	0.8674501501053562	0.6687480692599479	sim2	rep3	rd3	pos
SLR_effects	0	0.8121023529787317	0.6686307134192733	sim2	rep3	rd3	pos
EDGER_effects	0	0.8589412676600995	0.6686419298044751	sim2	rep3	rd3	pos
LIMMA_effects	0	0.8583800814593502	0.6686591050503651	sim2	rep3	rd3	pos
DIMSUM_effects	0	0.6667183235944676	0.6054134267684581	sim2	rep3	rd3	pos
ENRICH2_effects	0	0.872328954902855	0.6825064573817871	sim3	rep3	rd3	pos
ROSACE_effects	0	0.9187792192499384	0.6837453150257542	sim3	rep3	rd3	pos
ROSACENP_effects	0	0.8729202813574536	0.6835185766392133	sim3	rep3	rd3	pos
SLR_effects	0	0.8183064971024544	0.6834080614292137	sim3	rep3	rd3	pos
EDGER_effects	0	0.8643706508486749	0.6833049286266087	sim3	rep3	rd3	pos
LIMMA_effects	0	0.8638562794410294	0.6834144917397666	sim3	rep3	rd3	pos
DIMSUM_effects	0	0.6695808624967794	0.6141756891327907	sim3	rep3	rd3	pos
ENRICH2_effects	0	0.8703658765526565	0.6750724725741014	sim4	rep3	rd3	pos
ROSACE_effects	0	0.9149742723391716	0.6763820350931925	sim4	rep3	rd3	pos
ROSACENP_effects	0	0.8686121660748548	0.6761302832010107	sim4	rep3	rd3	pos
SLR_effects	0	0.8124008305677352	0.6759900642085838	sim4	rep3	rd3	pos
EDGER_effects	0	0.8594955066296848	0.6760174960416409	sim4	rep3	rd3	pos
LIMMA_effects	0	0.8574274406968834	0.6760302473649868	sim4	rep3	rd3	pos
DIMSUM_effects	0	0.6611385018290992	0.602856885637652	sim4	rep3	rd3	pos
ENRICH2_effects	0	0.8611940996063234	0.6518617961657487	sim5	rep3	rd3	pos
ROSACE_effects	0	0.9088321674251034	0.6530162241513947	sim5	rep3	rd3	pos
ROSACENP_effects	0	0.8598357987788041	0.6526627414755952	sim5	rep3	rd3	pos
SLR_effects	0	0.8023296169848382	0.6524841489235729	sim5	rep3	rd3	pos
EDGER_effects	0	0.8539823262992778	0.6525664912401075	sim5	rep3	rd3	pos
LIMMA_effects	0	0.8493557794539214	0.652550761619544	sim5	rep3	rd3	pos
DIMSUM_effects	0	0.6506650755579875	0.5853213561311612	sim5	rep3	rd3	pos
ENRICH2_effects	0	0.867812682253675	0.6626192099111602	sim6	rep3	rd3	pos
ROSACE_effects	0	0.9103399058751472	0.6637502832860331	sim6	rep3	rd3	pos
ROSACENP_effects	0	0.8630894654871608	0.6636521955904001	sim6	rep3	rd3	pos
SLR_effects	0	0.8055514276017628	0.6634741812341286	sim6	rep3	rd3	pos
EDGER_effects	0	0.8575361359255496	0.663558192164807	sim6	rep3	rd3	pos
LIMMA_effects	0	0.8548272297004208	0.6635691646138521	sim6	rep3	rd3	pos
DIMSUM_effects	0	0.6588659231793931	0.5989291680238336	sim6	rep3	rd3	pos
ENRICH2_effects	0	0.8776407219029306	0.6966314590740033	sim7	rep3	rd3	pos
ROSACE_effects	0	0.9202682853023152	0.6979466076505945	sim7	rep3	rd3	pos
ROSACENP_effects	0	0.8766959305536712	0.6977116929536669	sim7	rep3	rd3	pos
SLR_effects	0	0.8228406587436354	0.6976279325112094	sim7	rep3	rd3	pos
EDGER_effects	0	0.8655455861204426	0.6975106030124317	sim7	rep3	rd3	pos
LIMMA_effects	0	0.8679328347417911	0.697610009271296	sim7	rep3	rd3	pos
DIMSUM_effects	0	0.6773113647269985	0.6261346940713683	sim7	rep3	rd3	pos
ENRICH2_effects	0	0.8724507845607385	0.6803192072440475	sim8	rep3	rd3	pos
ROSACE_effects	0	0.916175623452068	0.6814364879399057	sim8	rep3	rd3	pos
ROSACENP_effects	0	0.870816202556097	0.6812167546281598	sim8	rep3	rd3	pos
SLR_effects	0	0.8169537785913475	0.680924963944643	sim8	rep3	rd3	pos
EDGER_effects	0	0.8641378040834514	0.6809846967266351	sim8	rep3	rd3	pos
LIMMA_effects	0	0.8621285784859058	0.6810266022720688	sim8	rep3	rd3	pos
DIMSUM_effects	0	0.6735900327316545	0.6177772157225628	sim8	rep3	rd3	pos
ENRICH2_effects	0	0.87385844332156	0.6875739192649435	sim9	rep3	rd3	pos
ROSACE_effects	0	0.9197673424768784	0.6886005302427602	sim9	rep3	rd3	pos
ROSACENP_effects	0	0.8747042163887517	0.6886072519427746	sim9	rep3	rd3	pos
SLR_effects	0	0.8216201761802296	0.6885357588868689	sim9	rep3	rd3	pos
EDGER_effects	0	0.8652395431848147	0.6884844480947013	sim9	rep3	rd3	pos
LIMMA_effects	0	0.864514078361681	0.6885682030933099	sim9	rep3	rd3	pos
DIMSUM_effects	0	0.6706308948844285	0.6164643060290164	sim9	rep3	rd3	pos
